"user_id","signup_time","purchase_time","purchase_value","device_id","source","browser","sex","age","ip_address","class"
226005,2015-02-15 02:28:57,2015-02-17 21:05:28,62,"AMVAJOLJDOHML","SEO","Chrome","M",23,3879881644.73713,0
345899,2015-07-22 06:21:21,2015-10-30 22:59:02,31,"AOEGQUSSGVAKU","SEO","IE","F",38,4078446980.00718,1
131995,2015-05-02 11:54:44,2015-07-04 17:52:52,20,"FTMPBRTRPQMPP","SEO","Chrome","M",35,722489956.497486,0
40696,2015-02-09 19:40:18,2015-03-11 12:42:05,62,"VBHFHVIWNHFJI","Ads","Chrome","M",41,3050511034.96918,0
196571,2015-02-17 16:31:48,2015-06-11 04:58:37,45,"RIANIESLIHZHR","Ads","Chrome","M",36,3931225455.37602,0
234620,2015-04-06 04:10:30,2015-06-17 13:00:34,52,"IIUTSLTPTQKVN","SEO","IE","M",34,4006991420.46548,0
7650,2015-06-27 19:43:03,2015-07-09 01:11:49,53,"EGIWWZDBGXJHM","Ads","Safari","M",30,351384480.028509,0
225402,2015-04-29 21:30:02,2015-06-11 19:20:05,70,"MUHNBWZABGFNE","SEO","IE","M",34,1242770086.9952,0
252716,2015-02-13 12:14:53,2015-06-02 01:29:07,26,"MXAFCFYTZCIAJ","Direct","Safari","F",21,2458457624.19274,0
372459,2015-08-13 20:23:01,2015-10-29 06:55:20,48,"TYMTECPVAJBDL","Ads","Chrome","M",46,861338969.960978,0
56483,2015-01-06 16:33:24,2015-01-06 16:33:25,62,"XWRXEZURUYHBE","SEO","Chrome","M",24,541302590.626476,1
184834,2015-02-13 18:13:27,2015-05-19 05:40:27,25,"DCTIQPBIFXEDZ","Ads","Safari","F",44,2422405954.9717,0
344164,2015-01-12 20:54:11,2015-01-12 20:54:12,40,"KHATBOHUCPTHR","Ads","Chrome","M",36,2923842138.82096,1
357007,2015-08-07 17:04:51,2015-10-29 09:24:45,10,"NJVZQYZFWNVIQ","Ads","IE","M",24,3852236942.79504,0
332015,2015-02-08 08:12:37,2015-04-28 09:02:02,66,"HTPYBTXBVWDOJ","Ads","IE","M",22,2114908526.051,0
327093,2015-08-09 04:58:23,2015-08-26 05:11:08,29,"PQZADTNEFPBSX","Ads","Chrome","M",23,803147349.653859,0
344491,2015-01-28 03:47:53,2015-05-16 19:40:33,28,"IGTFVOEQOYDST","Ads","Safari","M",23,479090245.854152,1
56887,2015-05-14 06:11:49,2015-07-02 17:42:55,16,"UAWMULLVDYLJV","Direct","IE","F",39,3828997788.8091,0
399048,2015-04-26 13:20:03,2015-06-15 07:54:09,20,"JXXVJYJKPTHLH","Ads","Safari","F",39,1769260724.99226,0
49959,2015-05-27 07:01:33,2015-07-25 16:08:48,52,"JIMRSWRWAENPL","Ads","FireFox","M",45,383013599.026079,0
141405,2015-06-25 00:22:42,2015-08-20 16:54:00,38,"DTOCLFOSQQCZQ","Direct","FireFox","F",21,3681130329.00154,1
69669,2015-02-26 05:30:22,2015-03-24 13:06:11,9,"YQKEAPNHDFLOL","Direct","IE","F",51,1394946253.08208,0
48483,2015-06-17 17:54:44,2015-09-05 05:29:17,33,"FBMXTQBXCIDXA","SEO","Chrome","M",33,1989434810.03679,0
125789,2015-03-10 12:00:12,2015-03-15 03:40:10,56,"XYAJNMEWFQHML","Ads","Safari","M",51,1794069947.00226,0
381003,2015-04-18 13:31:33,2015-06-24 11:58:02,28,"NBYOXFJWIPQJX","SEO","Chrome","M",33,1258091118.89228,0
243592,2015-03-29 13:10:15,2015-04-30 08:00:25,51,"IJQHEGFPJFHQJ","Direct","FireFox","F",34,1773659028.38017,0
109386,2015-03-16 23:56:19,2015-05-02 21:16:43,11,"CFJYEPIXPSOPG","SEO","Chrome","M",39,2406874237.57526,0
296270,2015-01-05 23:59:54,2015-01-31 03:39:41,36,"IODRFXEENWMEZ","SEO","Chrome","F",52,2836666142.50314,0
301298,2015-03-06 14:40:07,2015-03-23 02:59:54,10,"IXKHUMDAEALKH","SEO","Chrome","F",35,180492675.851173,0
94646,2015-01-11 13:29:29,2015-03-08 00:14:30,55,"ZKPPORDTBHBMQ","Direct","IE","M",33,1297561336.8253,0
200757,2015-07-07 17:57:52,2015-09-12 22:37:14,23,"TULXRTTJQDTVS","Ads","IE","M",34,2296705529.9176,0
396634,2015-07-15 03:11:36,2015-07-21 10:52:09,32,"QMCNYNIWTRBQC","Direct","IE","M",20,3850064386.79953,0
147654,2015-05-06 07:58:08,2015-06-22 18:11:25,49,"AFRFVHCXFDIVT","SEO","Chrome","M",35,3371862711.83541,0
388722,2015-04-19 21:00:57,2015-07-05 02:01:50,44,"DNLDYYMVGCVWW","Ads","IE","F",38,1685355180.75325,1
5677,2015-01-01 17:10:13,2015-01-01 17:10:14,22,"IUQRNPGMQEMZV","Ads","Safari","F",60,3346025013.85806,1
21624,2015-01-08 05:44:34,2015-01-08 05:44:35,78,"KXCHNXTERYPOZ","Ads","Chrome","M",30,3463259970.33958,1
317961,2015-02-03 17:56:35,2015-05-12 10:40:03,27,"YFLQNPJADVCSX","Ads","IE","F",27,2010574531.33072,0
90046,2015-06-23 10:42:35,2015-07-30 11:03:01,14,"SCPXLYZPBRBHV","SEO","Chrome","F",36,2589687766.78251,0
368736,2015-03-01 03:23:28,2015-06-10 21:55:27,42,"USOEVZUDBRQEY","Ads","IE","F",42,986289631.5141,0
105628,2015-03-16 16:43:14,2015-07-06 07:16:17,15,"XWCBHDAUUEJPR","Ads","Safari","M",33,2604502636.73393,0
258696,2015-04-05 00:16:47,2015-07-24 02:21:07,10,"JGNVNKKVLSPRT","SEO","Chrome","M",42,1613583246.58756,0
85881,2015-08-01 22:51:20,2015-08-12 06:59:33,15,"BUCALPETPQSJJ","Ads","Chrome","F",33,809177952.124704,0
43592,2015-02-16 21:47:04,2015-04-07 19:45:16,20,"EEYHLSSOQKYDP","SEO","IE","F",30,30135357.2860855,1
245045,2015-06-21 23:28:15,2015-08-04 23:23:50,9,"ZVRXUDTHVMRQN","Ads","Safari","F",45,3344822225.41009,0
123927,2015-02-23 22:10:20,2015-05-01 04:51:19,33,"PEPEXWAALQRBK","Direct","FireFox","F",22,1855004089.77235,0
106410,2015-05-22 13:18:20,2015-07-02 16:52:40,34,"QMSDOEIGKCXQT","Ads","FireFox","F",34,546236151.551163,0
65043,2015-04-01 00:35:28,2015-04-20 19:55:59,26,"RUPQCWVDQTVKA","Direct","IE","M",33,832153605.267984,0
150195,2015-02-15 01:50:49,2015-04-04 20:42:40,38,"YNMTSRJKZXJDL","Ads","FireFox","M",39,4158606055.06917,0
219101,2015-07-12 22:54:17,2015-08-23 20:08:03,19,"SYJIJLIXAZUUT","SEO","Chrome","M",36,2395362277.42737,1
134133,2015-03-28 00:49:58,2015-06-05 02:45:07,57,"BETTCJRUDWESV","Ads","FireFox","M",25,491064418.909967,0
207701,2015-04-07 13:19:42,2015-06-22 15:22:58,27,"HEKNFSVKYRBCS","SEO","Safari","M",36,3184848643.13135,0
95825,2015-05-05 23:04:49,2015-05-17 11:59:04,28,"PKOCTYCJQGDKU","SEO","FireFox","M",37,3615871306.54368,0
5164,2015-05-29 01:02:16,2015-08-10 22:17:28,25,"RCWBFFQFACVLT","SEO","Safari","F",29,725472289.942745,0
204442,2015-03-19 04:07:41,2015-04-08 22:31:02,21,"WJWXCHZKRRNKB","SEO","IE","M",37,3213897926.14752,0
219906,2015-06-06 17:31:17,2015-06-12 13:01:46,19,"OUXRPZUUTJKVR","Ads","Safari","M",37,2425852334.95203,0
220521,2015-05-24 19:11:25,2015-06-04 11:13:52,32,"BVAWWXNRHGNWP","SEO","Chrome","M",34,2795722362.81963,0
59056,2015-07-08 10:01:06,2015-08-22 19:49:14,45,"QSRCDEXQHRKRH","Direct","FireFox","F",47,3105243586.16859,0
187000,2015-08-09 22:21:50,2015-09-25 22:03:23,33,"OMRGQSNQFJXYS","Ads","Opera","F",25,1641601129.07738,0
81062,2015-03-03 17:39:51,2015-04-16 05:48:44,19,"UOEOSFFNXXJPQ","SEO","IE","F",35,3555604037.78599,0
17949,2015-02-26 16:32:37,2015-06-02 21:51:01,63,"YCAVCJGFONGCU","Ads","Chrome","M",21,1280517133.01537,0
361782,2015-08-14 20:51:53,2015-09-22 02:53:35,90,"BQPWVWUMIDPWI","SEO","Safari","F",21,239953043.735281,0
289520,2015-01-12 06:27:25,2015-02-24 12:38:14,28,"TAUQFELCYAJNR","SEO","Chrome","F",33,2678241845.71757,0
278926,2015-06-27 06:40:37,2015-07-30 05:45:30,51,"VEKSRXHUBMFIN","SEO","Chrome","M",41,111539654.867343,0
38557,2015-06-07 17:40:47,2015-07-21 09:21:33,19,"OWHJDPZNNLUEO","SEO","FireFox","M",39,339328871.833017,0
395863,2015-02-13 20:53:33,2015-04-12 10:22:35,23,"CBWFDIRMTYNBV","Ads","IE","M",36,3749254390.18935,0
199164,2015-06-02 21:29:42,2015-09-19 03:03:43,15,"EBIMFIAVTCOLN","Ads","IE","F",26,1625730327.17955,0
268193,2015-02-08 04:39:07,2015-02-11 19:34:30,15,"UORTMLVKAECJG","Ads","Chrome","M",42,158465152.367241,0
38570,2015-05-26 07:44:04,2015-06-14 06:08:57,45,"LJWEZLNSNXVLO","SEO","FireFox","F",26,3511578360.34823,0
225181,2015-02-14 17:50:36,2015-04-16 19:58:29,40,"EVADLOBOGFCEC","Ads","Safari","F",23,3248910464.44333,0
326004,2015-01-15 14:40:08,2015-04-22 20:25:50,34,"YJJAAVSEKMDRC","SEO","IE","M",35,324145818.835654,0
45245,2015-07-08 08:28:24,2015-10-05 21:40:51,34,"BLLIQRLMBWOVR","SEO","IE","M",32,1971870072.87247,0
189698,2015-05-15 01:47:02,2015-05-18 02:19:21,24,"CISIRUBBCFSVL","Ads","Chrome","F",31,660607991.468758,0
185078,2015-05-15 21:42:24,2015-07-29 06:26:44,44,"QALTQVUIYHVXP","Ads","IE","M",43,1264141692.76704,0
167393,2015-07-02 05:11:20,2015-07-11 16:52:44,30,"CWMXIAVUQFJXQ","SEO","Opera","F",41,1377817063.09205,0
362675,2015-05-08 12:13:21,2015-07-02 00:42:40,64,"EPRVWEHAMRCAS","Direct","Chrome","M",33,1665230643.76833,0
207407,2015-04-28 12:33:16,2015-06-19 17:20:51,59,"RXDPZRCLUEAMT","Ads","Chrome","M",37,287558599.274234,0
369405,2015-04-06 07:50:46,2015-07-09 19:05:21,12,"OMFKCNJSDAXYQ","Ads","Chrome","M",47,1529658969.43662,0
174538,2015-06-12 06:42:03,2015-07-14 15:26:21,45,"OJUJKDMRZKLXT","SEO","Chrome","F",37,3576477228.14263,0
200487,2015-04-05 01:02:39,2015-05-20 13:01:50,29,"IXUKDXQBVCYCZ","SEO","IE","M",29,1343291531.3762,0
235102,2015-01-21 03:38:56,2015-03-31 16:16:14,11,"LSYCLBCSETDCB","SEO","IE","F",33,691625999.375289,0
99495,2015-01-11 16:59:52,2015-01-11 16:59:53,38,"DABLZVBIMFUTE","Ads","Safari","F",28,2747354688.38091,1
43570,2015-08-04 02:10:05,2015-11-20 17:52:24,37,"CRRQZNMDOSPFU","Ads","FireFox","F",25,1551495517.21651,0
24206,2015-01-21 22:37:33,2015-04-24 03:35:27,14,"ZLKGFXSYSYSRN","SEO","Safari","M",24,1968198389.07691,0
55741,2015-03-06 12:01:37,2015-03-12 20:39:43,45,"GGHMIQQQODIHL","Ads","Chrome","F",30,3054830261.75212,0
48416,2015-06-04 11:00:16,2015-09-24 10:53:55,9,"BBQSBXQXWTGQE","Direct","Chrome","F",32,3016785881.35208,0
281318,2015-03-13 07:02:07,2015-03-21 22:35:20,42,"ELXOWTUWDATDJ","Direct","Chrome","M",32,2832155706.25027,0
381361,2015-01-08 10:34:13,2015-01-08 10:34:14,12,"IGAXAVAZFJYOB","Ads","Safari","M",33,2447058460.86781,1
186174,2015-05-11 02:23:25,2015-07-25 22:22:32,10,"YDWIZJGJRJAAK","Ads","Chrome","M",31,1192336132.8653,0
308261,2015-05-30 09:56:23,2015-06-06 07:01:35,49,"SUGUIFABVQTTG","Ads","IE","M",34,2520733443.21127,0
17568,2015-08-15 10:17:29,2015-09-14 17:19:22,18,"CVQPJHDOYMOXR","Ads","IE","M",37,2265518676.09941,0
16810,2015-05-11 13:44:00,2015-09-01 04:35:58,65,"EYCXWLXMEGAHY","SEO","IE","M",47,993724190.594119,0
145860,2015-06-05 04:41:05,2015-07-03 17:36:31,34,"SROCGMRJEPMYQ","Ads","IE","F",31,3512495173.85517,0
200773,2015-03-13 23:09:17,2015-05-24 17:21:21,24,"SIKEAXGJCSYJO","SEO","IE","F",34,1937482130.76268,0
6087,2015-05-31 20:28:11,2015-07-05 10:24:08,64,"YMLVBJQVTZSJV","Ads","Safari","M",30,1124101554.7377,0
216188,2015-03-30 05:50:03,2015-06-30 23:51:54,42,"MCFORPWSDEXPP","Direct","IE","F",40,2277690679.15469,0
252563,2015-01-11 00:43:39,2015-01-11 00:43:40,37,"DNVWPOHEZSLMX","SEO","Chrome","M",33,2009076233.18969,1
62872,2015-02-23 09:16:02,2015-03-05 06:20:21,56,"JNVETFVNITUCZ","Ads","IE","F",34,619921366.508501,0
384163,2015-01-31 21:51:48,2015-05-31 12:05:18,21,"QMKJLDOQDTNYZ","Ads","Chrome","M",24,1163267765.92877,0
46890,2015-05-03 12:20:19,2015-08-03 03:20:14,56,"AVQXSEHCYDUKG","SEO","IE","M",25,2398865636.10509,0
332906,2015-05-17 18:37:10,2015-08-25 14:48:17,10,"IOYLTVWJYYSZS","SEO","Chrome","M",29,1308427190.68052,0
334257,2015-03-15 09:06:01,2015-03-30 05:54:15,26,"LCWFKPJOFGWHL","Direct","Chrome","F",32,2248875522.61498,0
190523,2015-03-29 21:35:23,2015-06-12 17:01:07,39,"ZEILENMYTYKKC","SEO","IE","M",42,325838533.832416,0
390711,2015-08-12 12:06:44,2015-11-05 06:46:06,14,"VVUQQIXROCSHA","Direct","IE","F",18,1064916679.65877,0
205576,2015-02-13 15:47:02,2015-05-06 13:19:43,48,"DHYEOIACYWNMD","Ads","Chrome","F",31,42282672.9015457,0
176718,2015-05-29 23:08:04,2015-09-24 01:56:31,29,"CESZUIGEAZLNU","Ads","IE","M",39,499358410.403888,0
332833,2015-07-05 04:46:04,2015-08-03 06:55:58,31,"NPISOBZKPFACM","SEO","Chrome","M",30,3974766447.00733,0
133558,2015-03-20 03:33:23,2015-04-03 07:52:24,56,"UAGAATRGCGTKY","Direct","Chrome","F",26,714380012.847203,0
263895,2015-05-23 09:04:31,2015-08-26 19:31:30,16,"VBKNFEXCVRRWD","Ads","Chrome","F",28,3556736993.89909,0
194500,2015-04-24 23:32:43,2015-08-14 00:26:14,58,"XDMFRQMOMTFSD","SEO","IE","F",37,946323642.012684,0
80004,2015-01-05 02:18:02,2015-01-05 02:18:03,12,"ZFXKCHJZAMLAK","SEO","IE","F",34,2995835944.50747,1
312405,2015-01-15 00:28:55,2015-04-06 16:53:37,15,"JBBPJGVYKEOZS","Direct","Chrome","M",27,3567476219.19969,0
3605,2015-01-29 15:36:24,2015-03-07 16:25:38,35,"DCAPYHHSOZIVD","Ads","IE","M",59,1598101811.05947,0
84242,2015-02-06 13:56:38,2015-06-03 05:37:45,27,"CZOKWHEVZGMSL","Ads","IE","M",28,2816393193.17064,0
291719,2015-06-25 04:38:14,2015-10-06 08:33:27,54,"ZUVPCGOANRUHO","SEO","Chrome","F",29,698960033.842863,0
276372,2015-02-15 09:37:20,2015-05-28 16:46:14,44,"SVDDWSNEKUNXB","SEO","Opera","F",41,615275224.741525,0
31309,2015-08-16 03:40:10,2015-08-27 01:41:49,65,"ZJHWMZQXQBQPK","Direct","Safari","M",32,3734568759.10345,0
233401,2015-08-03 20:34:57,2015-10-01 04:42:06,17,"DWVASZCYXPYBH","SEO","IE","M",40,2714647399.13688,0
298250,2015-03-03 20:57:16,2015-04-27 18:57:01,9,"GNWVPFYHPICIW","SEO","Chrome","F",50,2993509236.03993,0
370436,2015-07-19 18:18:06,2015-10-29 01:02:12,32,"QIDWEGOWGVVWX","SEO","Opera","M",26,2121889437.58413,0
277645,2015-08-07 22:56:08,2015-08-19 22:33:35,47,"WQHCTFHKZDODM","Ads","Safari","M",32,53723330.7822149,0
210964,2015-07-14 17:29:33,2015-11-07 22:21:08,49,"ETOODBLPWOGKN","SEO","Chrome","F",26,2761257050.85236,0
300114,2015-06-23 13:25:41,2015-07-15 13:57:38,20,"UECNGIZESLRNH","Direct","Chrome","F",49,2106530394.43282,0
177779,2015-06-04 18:48:51,2015-06-17 07:33:09,27,"MAIXTBYXBQRRQ","Direct","Chrome","F",52,2957873593.95319,0
45954,2015-01-01 11:12:03,2015-01-01 11:12:04,45,"CSSWKXQIHSNRS","Ads","Chrome","M",27,1277674411.97904,1
367623,2015-06-10 02:21:36,2015-07-11 20:21:29,27,"PEMKDJIPOGUYD","SEO","Chrome","F",40,3853788731.17129,1
34936,2015-06-16 15:00:39,2015-07-29 18:44:02,41,"GAHVEZWFCUITT","Ads","FireFox","F",44,4257008643.30157,0
395633,2015-02-20 13:10:34,2015-03-02 10:42:20,45,"YTGRKEKZXLJSA","SEO","Chrome","F",33,2229943554.38526,0
316561,2015-06-16 15:09:29,2015-08-02 17:59:59,9,"ZAQNNOYYRIDJP","Direct","FireFox","M",18,3850375082.79273,0
270579,2015-04-12 23:41:09,2015-07-19 00:42:45,24,"FSGYVEFMSVROW","Ads","Chrome","M",30,1466710546.54363,0
2462,2015-02-02 07:29:42,2015-03-29 12:20:59,32,"MRSBQCKXASOTO","SEO","Chrome","M",30,311306610.104836,1
186689,2015-08-04 20:49:35,2015-10-17 16:04:13,38,"MDUPHHKYIMKRN","Ads","Chrome","M",37,3726624008.30978,0
74896,2015-08-13 22:43:19,2015-08-18 13:51:19,17,"LEBROAMZMLVRP","SEO","IE","F",30,2820906931.39558,1
315786,2015-07-01 21:13:29,2015-07-28 10:29:04,36,"PWXEZXXRZWDKS","Direct","IE","F",30,4276872633.51603,0
289215,2015-08-10 00:59:43,2015-10-21 23:24:57,28,"PFEPRZTQBILJL","SEO","Chrome","F",22,1888999811.5802,0
87213,2015-06-30 12:20:35,2015-10-10 23:47:14,47,"CQZVDRIMIUQWU","SEO","Chrome","F",45,3307527882.33755,0
22179,2015-02-08 12:02:40,2015-04-20 08:07:32,44,"VJGUISFMLUMKK","Direct","Chrome","M",42,849149395.375066,0
101564,2015-07-18 04:22:29,2015-08-04 07:15:55,20,"XWNDMFKUCWPTA","Ads","IE","M",42,2480768203.87724,0
162517,2015-03-08 03:20:21,2015-03-08 17:44:57,82,"GAXCZVEVPMZJU","Direct","IE","M",35,2488406362.14058,0
234154,2015-05-09 22:47:17,2015-05-16 22:28:05,32,"TLPXBRAUXMZRO","Ads","Chrome","M",34,3191537947.46256,0
348620,2015-08-05 18:19:18,2015-10-05 12:06:36,44,"UIVPHNSBPRWNM","SEO","FireFox","M",42,2657610904.58665,0
350243,2015-08-13 13:13:49,2015-11-04 05:44:08,29,"GHMWQPRWAOITP","Direct","Chrome","F",27,2020983370.91232,0
61816,2015-07-15 14:21:22,2015-10-22 19:27:12,25,"WAPSZEQVBDQEE","Ads","IE","F",28,4117556723.57059,0
238013,2015-05-10 05:53:18,2015-07-17 19:40:36,9,"DGTRUCHKDVBBB","Direct","FireFox","F",29,2845592948.87109,0
247505,2015-07-10 03:37:52,2015-10-05 12:28:19,36,"RVNKYLLGPKKNE","SEO","IE","F",28,2645733857.12253,0
16856,2015-02-19 23:31:53,2015-05-21 19:04:13,21,"PLGJYJAEJSYNF","Ads","IE","F",31,2067868322.3488,0
189281,2015-01-02 21:59:26,2015-04-19 12:30:19,35,"ZOGNYHFTJEAHA","Ads","Chrome","F",20,2729168893.83496,0
72327,2015-03-01 16:36:59,2015-03-20 15:39:38,46,"EMNJXDCRFEXPK","Direct","IE","F",30,1771671803.96912,0
127463,2015-04-01 15:54:50,2015-07-17 12:41:26,21,"IJKWBTFXKZLOF","SEO","IE","F",23,984886195.755784,0
147256,2015-07-24 01:58:48,2015-10-01 19:23:04,28,"CXGGWKFUQYROS","Direct","FireFox","F",19,782818733.591171,1
286716,2015-01-31 15:45:13,2015-02-05 00:50:16,32,"WJKNDSKZVZGAK","Direct","FireFox","M",47,2048915660.85381,0
171648,2015-05-04 19:21:05,2015-05-13 09:31:44,62,"MIJMQPRQBUCSE","SEO","IE","M",38,1507008913.99272,0
55866,2015-06-21 06:10:47,2015-07-28 02:29:06,17,"VAQDDCZOJEPON","Direct","IE","M",21,865577287.192729,0
17091,2015-04-18 01:13:23,2015-07-29 08:11:30,32,"MUPTPOYOTNOLK","Direct","Chrome","M",36,1745838245.64095,0
5291,2015-02-28 08:46:41,2015-04-05 15:42:44,25,"FJSSJBQUKFOFE","Direct","Chrome","M",36,1150254986.84002,0
260362,2015-02-18 21:56:52,2015-04-07 01:39:23,65,"LFIVWATZLPNTJ","Ads","IE","M",30,2995965184.1506,0
101872,2015-01-14 21:08:01,2015-02-06 04:29:10,23,"ZTRNWQAWCMCFI","Ads","Chrome","F",33,1374755572.98631,0
78076,2015-06-06 19:38:34,2015-06-23 23:46:32,28,"APXULZQHWGTAL","SEO","Safari","F",48,451942604.566028,0
137631,2015-06-26 18:30:40,2015-09-02 07:25:09,29,"JZFBTPNYRRMAS","Direct","Safari","M",20,1111819925.95677,0
249255,2015-06-04 21:54:46,2015-09-25 17:11:45,50,"OTYIBIPHOTNOP","SEO","Safari","M",40,3224265618.33464,0
266102,2015-07-17 21:05:07,2015-10-02 21:00:12,11,"YLDDOCJIVHEJV","SEO","IE","M",32,2382804847.06072,1
301382,2015-04-13 13:16:41,2015-07-23 13:18:58,13,"TWUCELTYACFQX","Direct","IE","F",24,2476654305.0326,0
353980,2015-08-12 19:54:36,2015-08-13 13:38:02,42,"QLWEDFYDUGRHB","SEO","FireFox","M",44,2880667443.86138,0
226085,2015-07-04 13:12:26,2015-10-18 16:12:46,15,"ARMNCPIIIYKSP","SEO","Chrome","M",26,1760972716.1536,0
129078,2015-03-25 19:53:42,2015-05-28 19:44:43,62,"CESRDJMHHOUKN","Ads","FireFox","F",26,1673238236.16755,0
186909,2015-07-15 18:20:45,2015-11-11 13:06:35,65,"RQBBFWESRODRK","Direct","Safari","M",24,420759528.045778,0
94402,2015-06-17 06:24:06,2015-08-23 06:00:01,14,"SWBBKLMFEPQLN","Ads","Opera","M",39,245634413.563302,0
31244,2015-01-01 12:46:58,2015-03-15 20:39:38,43,"PKXRAUZGDLAAA","SEO","FireFox","F",49,2748257489.7007,0
158628,2015-08-06 07:00:05,2015-11-18 18:37:24,50,"YRTTEHWGXNNWV","Direct","Safari","M",44,3441291078.9327,0
161465,2015-02-25 06:02:40,2015-05-10 15:01:37,20,"QKRPPBVWHXTAS","Direct","Chrome","M",39,2882779910.9851,0
236593,2015-07-19 17:14:03,2015-08-26 15:06:07,46,"FSYWLRMWBQNGN","SEO","Chrome","M",21,78903758.4063445,0
79285,2015-02-18 14:40:27,2015-05-27 02:34:52,42,"YWTLOZYNCHLLN","SEO","IE","M",39,3423848187.66442,0
266998,2015-01-19 01:06:03,2015-04-09 15:36:00,27,"LLOJONTFYKLHD","Ads","Safari","M",42,1276862984.57641,0
391036,2015-04-14 00:26:31,2015-07-18 12:42:47,29,"VBHEGROKJLIIP","Direct","Chrome","F",28,1581530628.11059,0
34517,2015-05-16 18:51:09,2015-06-29 20:16:17,18,"LFLIUAVJWFXBA","SEO","Chrome","M",18,1179713085.33546,0
269269,2015-06-04 07:50:46,2015-07-26 03:07:29,13,"XBFZBWIBTTJTC","Ads","IE","M",19,2069817871.20385,0
380580,2015-02-19 17:01:44,2015-04-21 10:09:18,30,"GGVQFZUGFFIFR","Ads","FireFox","M",27,2833115477.28512,0
271440,2015-05-23 09:13:58,2015-08-27 15:58:22,67,"MKBKEZOXUBQTY","Ads","Chrome","F",44,3934758396.55997,0
48045,2015-05-21 22:38:05,2015-07-11 14:03:41,10,"AULZSYSOMQQDQ","Ads","Chrome","M",27,732291744.204918,0
128269,2015-06-11 20:02:10,2015-07-12 14:39:12,9,"ZUNHWCQXNJUDJ","Ads","Chrome","F",23,3044174720.4418,0
155477,2015-04-07 14:21:25,2015-07-30 13:35:26,52,"NFIGCKHHXQYIY","Ads","FireFox","F",26,3229048535.88707,0
28870,2015-02-28 18:16:15,2015-06-24 08:57:34,61,"VCFSPQNKXRTYJ","SEO","Safari","M",32,2354704621.19279,0
176787,2015-03-21 07:35:33,2015-05-24 11:17:15,30,"XYHXPINTSXOUN","Ads","IE","F",42,1631861564.23787,0
246633,2015-02-23 08:14:58,2015-03-24 17:26:44,21,"EVKKXTNJWBYJM","SEO","Chrome","F",40,4141900941.79534,0
179426,2015-08-02 17:27:47,2015-08-30 03:08:55,30,"ZFUBBGORVUIZC","SEO","Chrome","M",30,3082027405.11185,0
256924,2015-05-21 10:41:02,2015-07-19 11:38:22,22,"MMMJFWYOKHKBX","SEO","Chrome","M",21,1401477143.51226,0
257798,2015-03-05 22:35:45,2015-06-28 08:55:20,31,"TAJADZRYPOIWF","SEO","Chrome","F",38,1016776279.8586,0
317265,2015-04-06 12:20:42,2015-05-21 22:47:48,22,"FIUAKUBAXEHTQ","SEO","IE","F",31,186857750.745223,0
78571,2015-08-14 12:51:26,2015-10-29 06:05:14,31,"FLTROFUELKTSO","Direct","Chrome","M",38,347835605.200976,0
382078,2015-03-31 04:07:42,2015-04-26 02:33:36,62,"IDSCEJBWLEGWN","SEO","FireFox","F",27,1061725697.68518,0
111572,2015-03-30 02:31:31,2015-04-09 22:08:01,40,"TQTDRODLNUVLK","SEO","Chrome","M",29,2130862493.0532,0
236524,2015-04-07 17:40:53,2015-04-23 07:54:21,62,"LYYNJYIUFZIKN","Ads","Chrome","M",49,783330924.518823,0
80081,2015-03-13 20:30:10,2015-04-27 14:31:48,62,"LQIMAIQFZMTQF","Ads","Chrome","M",26,2677122259.95655,0
256659,2015-02-12 17:42:33,2015-04-06 00:55:26,36,"MOMSSUGFTCRQL","SEO","IE","M",33,1581586757.40734,0
231380,2015-03-16 06:05:28,2015-05-27 15:02:36,9,"NYSNFADKUFKOF","Ads","Opera","M",38,670916002.046043,0
102036,2015-02-21 06:14:47,2015-04-01 05:02:52,37,"DHUHXTOLUGMBK","Ads","Safari","M",18,2019629322.80163,0
280831,2015-02-15 16:33:01,2015-03-25 21:05:15,46,"XPFXALULETGWT","Direct","IE","M",28,1982046337.3974,0
26919,2015-05-13 08:10:26,2015-08-31 23:21:29,13,"IZMOEVGLLTETR","SEO","FireFox","M",23,660384880.595649,0
122969,2015-01-11 16:59:43,2015-01-11 16:59:44,38,"DABLZVBIMFUTE","Ads","Safari","F",28,2747354688.38091,1
340176,2015-08-18 02:36:46,2015-11-19 03:26:59,47,"YRLRROTZMSFET","SEO","IE","F",37,1054190323.84772,0
318611,2015-01-07 16:57:58,2015-01-07 16:57:59,15,"BWSMVSLCJXMCM","Direct","IE","F",39,2937899119.50045,1
304030,2015-07-01 08:14:17,2015-10-24 15:50:44,67,"IDQRWEUQRCWSN","Ads","FireFox","M",24,4058355687.89612,0
65864,2015-06-28 00:06:32,2015-10-02 05:53:31,61,"POLVPEILNFJIR","SEO","Chrome","M",21,1908317928.11195,0
362491,2015-06-06 21:13:03,2015-07-03 05:48:33,36,"AAZQPCHXEHLYC","Ads","Safari","F",36,218520238.647785,0
180457,2015-07-30 12:21:45,2015-10-14 14:29:57,25,"SIVATJLUXGUOQ","SEO","Chrome","M",26,2852638807.62692,0
341237,2015-06-19 01:24:01,2015-08-13 17:04:01,66,"LRQSMHMANETRO","Direct","IE","M",22,1568336115.13944,0
377241,2015-04-26 21:57:05,2015-07-14 11:09:13,38,"YVRFLQJMJLAWU","SEO","Chrome","F",41,2492306922.98572,0
